"","airs_monitor_id","agency_desc","pollutant_name","exceptional_event_id","event_description","event_type_code","event_type_description","event_begin_date","event_end_date","sample_value","sample_date_time","sample_units","concurrence_ind","concurrence_date","concurrence_comment","naaqs_description","naaqs_statistic","naaqs_basis","naaqs_level","date","state_county_fips","state","county"
"5492","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.075,"2016/05/26 7:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42011","Pennsylvania","Berks County"
"5493","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.067,"2016/05/26 7:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42095","Pennsylvania","Northampton County"
"5494","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.063,"2016/05/26 7:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5495","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.06,"2016/05/26 7:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5496","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.075,"2016/05/26 7:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42011","Pennsylvania","Berks County"
"5497","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.056,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42095","Pennsylvania","Northampton County"
"5498","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.065,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5499","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.052,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5500","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.065,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42011","Pennsylvania","Berks County"
"5501","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.056,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42095","Pennsylvania","Northampton County"
"5502","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.052,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5503","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.065,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5504","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.065,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42011","Pennsylvania","Berks County"
"5505","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.065,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42011","Pennsylvania","Berks County"
"5506","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.052,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5507","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.065,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5508","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.056,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42095","Pennsylvania","Northampton County"
"5509","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.065,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42011","Pennsylvania","Berks County"
"5510","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.052,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5511","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.065,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5512","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.056,"2016/05/26 8:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42095","Pennsylvania","Northampton County"
"5513","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.059,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42011","Pennsylvania","Berks County"
"5514","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.062,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5515","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.048,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5516","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.036,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42095","Pennsylvania","Northampton County"
"5517","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.059,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42011","Pennsylvania","Berks County"
"5518","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.048,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5519","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.062,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5520","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.036,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42095","Pennsylvania","Northampton County"
"5521","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.036,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42095","Pennsylvania","Northampton County"
"5522","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.062,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5523","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.048,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5524","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.059,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42011","Pennsylvania","Berks County"
"5525","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.036,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42095","Pennsylvania","Northampton County"
"5526","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.062,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5527","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.048,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5528","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.059,"2016/05/26 9:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42011","Pennsylvania","Berks County"
"5529","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.058,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42011","Pennsylvania","Berks County"
"5530","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.046,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5531","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.054,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5532","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.047,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42095","Pennsylvania","Northampton County"
"5533","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.058,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42011","Pennsylvania","Berks County"
"5534","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.054,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5535","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.046,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5536","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.047,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42095","Pennsylvania","Northampton County"
"5537","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.047,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42095","Pennsylvania","Northampton County"
"5538","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.054,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5539","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.046,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5540","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.058,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42011","Pennsylvania","Berks County"
"5541","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.047,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42095","Pennsylvania","Northampton County"
"5542","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.054,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5543","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.046,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5544","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.058,"2016/05/26 10:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42011","Pennsylvania","Berks County"
"5545","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.055,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42095","Pennsylvania","Northampton County"
"5546","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.048,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5547","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.058,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5548","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.054,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 1-hour 1979","Annual Estimated Days > Standard","Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM)",0.12,2016-05-26,"42011","Pennsylvania","Berks County"
"5549","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.048,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5550","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.055,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42095","Pennsylvania","Northampton County"
"5551","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.058,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5552","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.054,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-Hour 1997","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.08,2016-05-26,"42011","Pennsylvania","Berks County"
"5553","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.048,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42091","Pennsylvania","Montgomery County"
"5554","42-095-0025-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.055,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:57:16 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42095","Pennsylvania","Northampton County"
"5555","42-075-0100-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.058,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:56:30 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42075","Pennsylvania","Lebanon County"
"5556","42-011-0011-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.054,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:55:48 PM","null","Ozone 8-Hour 2008","Annual 4th Maximum","Daily maximum of 8 hour running average of observed hourly values",0.075,2016-05-26,"42011","Pennsylvania","Berks County"
"5557","42-091-0013-44201-1","Pennsylvania Department Of Environmental Protection","Ozone",1935,"Fort McMurray wildfires","RF","Fire - Canadian.","2016/05/24","2016/05/26",0.048,"2016/05/26 11:00:00 PM","ppm","Y","2018/03/06 1:56:54 PM","null","Ozone 8-hour 2015","Annual 4th Maximum","Daily maximum of 8-hour running average",0.07,2016-05-26,"42091","Pennsylvania","Montgomery County"
