"","date","site_id","daily_max_8_hour_ozone_concentration","state","county","site_longitude","site_latitude","concurred"
"1047",2016-10-19,"250130008",0.039,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1048",2016-10-20,"250130008",0.029,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1049",2016-10-21,"250130008",0.01,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1050",2016-10-22,"250130008",0.018,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1051",2016-10-23,"250130008",0.038,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1052",2016-10-24,"250130008",0.032,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1053",2016-10-25,"250130008",0.035,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1054",2016-10-26,"250130008",0.031,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1055",2016-10-27,"250130008",0.02,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1056",2016-10-28,"250130008",0.023,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1057",2016-10-29,"250130008",0.021,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1058",2016-10-30,"250130008",0.026,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1059",2016-10-31,"250130008",0.027,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1060",2016-11-01,"250130008",0.021,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1061",2016-11-02,"250130008",0.024,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1062",2016-11-03,"250130008",0.028,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1063",2016-11-04,"250130008",0.027,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1064",2016-11-05,"250130008",0.024,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1065",2016-11-06,"250130008",0.025,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1066",2016-11-07,"250130008",0.023,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1067",2016-11-08,"250130008",0.023,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1068",2016-11-09,"250130008",0.023,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1069",2016-11-10,"250130008",0.032,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1070",2016-11-11,"250130008",0.034,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1071",2016-11-12,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1072",2016-11-13,"250130008",0.039,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1073",2016-11-14,"250130008",0.03,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1074",2016-11-15,"250130008",0.028,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1075",2016-11-16,"250130008",0.035,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1076",2016-11-17,"250130008",0.032,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1077",2016-11-18,"250130008",0.032,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1078",2016-11-19,"250130008",0.024,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1079",2016-11-20,"250130008",0.033,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1080",2016-11-21,"250130008",0.035,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1081",2016-11-22,"250130008",0.034,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1082",2016-11-26,"250130008",0.018,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1083",2016-11-27,"250130008",0.031,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1084",2016-11-28,"250130008",0.025,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1085",2016-11-29,"250130008",0.006,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1086",2016-11-30,"250130008",0.024,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1087",2016-12-01,"250130008",0.023,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1088",2016-12-02,"250130008",0.026,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1089",2016-12-03,"250130008",0.034,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1090",2016-12-04,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1091",2016-12-05,"250130008",0.013,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1092",2016-12-06,"250130008",0.025,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1093",2016-12-07,"250130008",0.014,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1094",2016-12-08,"250130008",0.024,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1095",2016-12-09,"250130008",0.038,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1096",2016-12-10,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1097",2016-12-11,"250130008",0.023,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1098",2016-12-12,"250130008",0.026,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1099",2016-12-13,"250130008",0.027,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1100",2016-12-14,"250130008",0.033,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1101",2016-12-15,"250130008",0.037,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1102",2016-12-16,"250130008",0.035,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1103",2016-12-17,"250130008",0.014,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1104",2016-12-18,"250130008",0.04,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1105",2016-12-19,"250130008",0.035,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1106",2016-12-20,"250130008",0.023,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1107",2016-12-21,"250130008",0.019,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1108",2016-12-22,"250130008",0.027,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1109",2016-12-23,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1110",2016-12-24,"250130008",0.034,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1111",2016-12-25,"250130008",0.036,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1112",2016-12-26,"250130008",0.03,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1113",2016-12-27,"250130008",0.027,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1114",2016-12-28,"250130008",0.028,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1115",2016-12-29,"250130008",0.03,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1116",2016-12-30,"250130008",0.033,"Massachusetts","Hampden",-72.5551116962843,42.194380465342,"N"
"1117",2016-04-01,"090031003",0.037,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1118",2016-04-02,"090031003",0.035,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1119",2016-04-03,"090031003",0.043,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1120",2016-04-04,"090031003",0.039,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1121",2016-04-05,"090031003",0.047,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1122",2016-04-06,"090031003",0.051,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1123",2016-04-07,"090031003",0.047,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1124",2016-04-08,"090031003",0.04,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1125",2016-04-09,"090031003",0.047,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1126",2016-04-10,"090031003",0.044,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1127",2016-04-11,"090031003",0.051,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1128",2016-04-12,"090031003",0.04,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1129",2016-04-13,"090031003",0.045,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1130",2016-04-14,"090031003",0.047,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1131",2016-04-15,"090031003",0.051,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1132",2016-04-16,"090031003",0.052,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1133",2016-04-17,"090031003",0.056,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1134",2016-04-18,"090031003",0.065,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1135",2016-04-19,"090031003",0.054,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1136",2016-04-21,"090031003",0.058,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1137",2016-04-22,"090031003",0.068,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1138",2016-04-23,"090031003",0.046,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1139",2016-04-24,"090031003",0.055,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1140",2016-04-25,"090031003",0.049,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1141",2016-04-26,"090031003",0.037,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1142",2016-04-27,"090031003",0.047,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1143",2016-04-28,"090031003",0.05,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1144",2016-04-29,"090031003",0.05,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1145",2016-04-30,"090031003",0.056,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1146",2016-05-01,"090031003",0.043,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1147",2016-05-02,"090031003",0.018,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1148",2016-05-03,"090031003",0.025,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1149",2016-05-04,"090031003",0.033,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1150",2016-05-05,"090031003",0.03,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1151",2016-05-06,"090031003",0.035,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1152",2016-05-07,"090031003",0.023,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1153",2016-05-08,"090031003",0.039,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1154",2016-05-09,"090031003",0.047,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1155",2016-05-10,"090031003",0.05,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1156",2016-05-11,"090031003",0.057,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1157",2016-05-12,"090031003",0.066,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1158",2016-05-13,"090031003",0.046,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1159",2016-05-14,"090031003",0.055,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1160",2016-05-15,"090031003",0.034,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1161",2016-05-16,"090031003",0.046,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1162",2016-05-17,"090031003",0.048,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1163",2016-05-18,"090031003",0.049,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1164",2016-05-19,"090031003",0.042,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1165",2016-05-20,"090031003",0.049,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1166",2016-05-21,"090031003",0.049,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1167",2016-05-22,"090031003",0.054,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1168",2016-05-23,"090031003",0.052,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1169",2016-05-24,"090031003",0.027,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1170",2016-05-25,"090031003",0.075,"Connecticut","Hartford",-72.631667,41.7847220009374,"Y"
"1171",2016-05-26,"090031003",0.093,"Connecticut","Hartford",-72.631667,41.7847220009374,"Y"
"1172",2016-05-27,"090031003",0.07,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1173",2016-05-28,"090031003",0.081,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1174",2016-05-29,"090031003",0.066,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1175",2016-05-30,"090031003",0.036,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1176",2016-05-31,"090031003",0.049,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1177",2016-06-01,"090031003",0.049,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1178",2016-06-02,"090031003",0.045,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1179",2016-06-03,"090031003",0.03,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1180",2016-06-04,"090031003",0.063,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1181",2016-06-05,"090031003",0.031,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1182",2016-06-06,"090031003",0.055,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1183",2016-06-07,"090031003",0.055,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1184",2016-06-08,"090031003",0.026,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1185",2016-06-09,"090031003",0.04,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1186",2016-06-10,"090031003",0.034,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1187",2016-06-11,"090031003",0.039,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1188",2016-06-12,"090031003",0.033,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1189",2016-06-13,"090031003",0.026,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1190",2016-06-14,"090031003",0.034,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1191",2016-06-15,"090031003",0.037,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1192",2016-06-16,"090031003",0.058,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1193",2016-06-17,"090031003",0.043,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1194",2016-06-18,"090031003",0.05,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1195",2016-06-19,"090031003",0.054,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1196",2016-06-20,"090031003",0.054,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1197",2016-06-21,"090031003",0.046,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1198",2016-06-23,"090031003",0.065,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1199",2016-06-24,"090031003",0.053,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1200",2016-06-25,"090031003",0.057,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1201",2016-06-26,"090031003",0.064,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1202",2016-06-27,"090031003",0.055,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1203",2016-06-28,"090031003",0.044,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1204",2016-06-29,"090031003",0.044,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1205",2016-06-30,"090031003",0.041,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1206",2016-07-01,"090031003",0.052,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1207",2016-07-02,"090031003",0.033,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1208",2016-07-03,"090031003",0.037,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1209",2016-07-04,"090031003",0.055,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1210",2016-07-05,"090031003",0.047,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1211",2016-07-06,"090031003",0.071,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1212",2016-07-07,"090031003",0.059,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1213",2016-07-08,"090031003",0.041,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1214",2016-07-09,"090031003",0.024,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1215",2016-07-10,"090031003",0.034,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1216",2016-07-12,"090031003",0.061,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1217",2016-07-13,"090031003",0.066,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1218",2016-07-14,"090031003",0.046,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1219",2016-07-15,"090031003",0.065,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1220",2016-07-16,"090031003",0.057,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1221",2016-07-17,"090031003",0.057,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1222",2016-07-18,"090031003",0.066,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1223",2016-07-19,"090031003",0.034,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1224",2016-07-20,"090031003",0.033,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1225",2016-07-21,"090031003",0.064,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1226",2016-07-22,"090031003",0.076,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1227",2016-07-23,"090031003",0.039,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1228",2016-07-24,"090031003",0.036,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1229",2016-07-25,"090031003",0.072,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1230",2016-07-26,"090031003",0.037,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1231",2016-07-28,"090031003",0.072,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1232",2016-07-29,"090031003",0.054,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1233",2016-07-30,"090031003",0.042,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1234",2016-07-31,"090031003",0.03,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1235",2016-08-01,"090031003",0.035,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1236",2016-08-02,"090031003",0.027,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1237",2016-08-04,"090031003",0.051,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1238",2016-08-05,"090031003",0.069,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1239",2016-08-06,"090031003",0.047,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1240",2016-08-07,"090031003",0.03,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1241",2016-08-08,"090031003",0.035,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1242",2016-08-09,"090031003",0.06,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1243",2016-08-10,"090031003",0.03,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1244",2016-08-11,"090031003",0.056,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1245",2016-08-12,"090031003",0.049,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1246",2016-08-13,"090031003",0.069,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1247",2016-08-14,"090031003",0.038,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1248",2016-08-15,"090031003",0.038,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1249",2016-08-16,"090031003",0.052,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1250",2016-08-17,"090031003",0.031,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1251",2016-08-18,"090031003",0.043,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1252",2016-08-19,"090031003",0.045,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1253",2016-08-20,"090031003",0.056,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1254",2016-08-21,"090031003",0.035,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1255",2016-08-22,"090031003",0.035,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1256",2016-08-23,"090031003",0.038,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1257",2016-08-24,"090031003",0.067,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1258",2016-08-25,"090031003",0.068,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1259",2016-08-26,"090031003",0.037,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1260",2016-08-27,"090031003",0.044,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1261",2016-08-28,"090031003",0.042,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1262",2016-08-29,"090031003",0.038,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1263",2016-08-30,"090031003",0.034,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1264",2016-08-31,"090031003",0.048,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1265",2016-09-01,"090031003",0.036,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1266",2016-09-02,"090031003",0.029,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1267",2016-09-03,"090031003",0.03,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1268",2016-09-04,"090031003",0.032,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1269",2016-09-05,"090031003",0.03,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1270",2016-09-06,"090031003",0.023,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1271",2016-09-07,"090031003",0.038,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1272",2016-09-08,"090031003",0.061,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1273",2016-09-09,"090031003",0.036,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1274",2016-09-10,"090031003",0.054,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1275",2016-09-11,"090031003",0.035,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1276",2016-09-12,"090031003",0.041,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1277",2016-09-13,"090031003",0.06,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1278",2016-09-14,"090031003",0.055,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1279",2016-09-15,"090031003",0.032,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1280",2016-09-17,"090031003",0.041,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1281",2016-09-18,"090031003",0.036,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1282",2016-09-19,"090031003",0.016,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1283",2016-09-20,"090031003",0.032,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1284",2016-09-21,"090031003",0.041,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1285",2016-09-22,"090031003",0.046,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1286",2016-09-23,"090031003",0.048,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1287",2016-09-24,"090031003",0.028,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1288",2016-09-25,"090031003",0.034,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1289",2016-09-26,"090031003",0.037,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1290",2016-09-28,"090031003",0.028,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1291",2016-09-29,"090031003",0.027,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1292",2016-09-30,"090031003",0.023,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1293",2016-10-01,"090031003",0.022,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1294",2016-10-02,"090031003",0.016,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1295",2016-10-03,"090031003",0.031,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1296",2016-10-04,"090031003",0.02,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1297",2016-10-05,"090031003",0.034,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1298",2016-10-06,"090031003",0.035,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1299",2016-10-07,"090031003",0.047,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1300",2016-10-08,"090031003",0.023,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1301",2016-10-09,"090031003",0.022,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1302",2016-10-10,"090031003",0.032,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1303",2016-10-11,"090031003",0.023,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1304",2016-10-13,"090031003",0.032,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1305",2016-10-14,"090031003",0.03,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1306",2016-10-15,"090031003",0.027,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1307",2016-10-16,"090031003",0.041,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1308",2016-10-17,"090031003",0.043,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1309",2016-10-18,"090031003",0.05,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1310",2016-10-19,"090031003",0.039,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1311",2016-10-20,"090031003",0.035,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1312",2016-10-21,"090031003",0.029,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1313",2016-10-22,"090031003",0.015,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1314",2016-10-23,"090031003",0.036,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1315",2016-10-24,"090031003",0.031,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1316",2016-10-25,"090031003",0.03,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1317",2016-10-26,"090031003",0.031,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1318",2016-10-27,"090031003",0.017,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1319",2016-10-28,"090031003",0.021,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
"1320",2016-10-29,"090031003",0.017,"Connecticut","Hartford",-72.631667,41.7847220009374,"N"
