# State Code or Tribal Indicator (TT)|County Code or Tribal Code|Site_ID number|Parameter Code|POC|Sampling Begin Date-Time (YYYYMMDD HHMM)|Sample Value|Null Data Code|Null Code Description|Null Code Concurrence|Null Extra|Units Code|Units Description|Event Type Code|Event Type Description|Event-Sample Association Date|Event Description|Event Creation Date|Event coment text or URL|Standard for Concurrence 1|Concurrence Indicator 1|Concurrence Date 1|Concurrence Comment 1|Standard for Concurrence 2|Concurrence Indicator 2|Concurrence Date 2|Concurrence Comment 2|Standard for Concurrence 3|Concurrence Indicator 3|Concurrence Date 3|Concurrence Comment 3|Standard for Concurrence 4|Concurrence Indicator 4|Concurrence Date 4|Concurrence Comment 4|QA Qualifier Code 1|QA Qualifier Description 1|QA Qualifier 1 Comment|QA Qualifier Code 2|QA Qualifier Description 2|QA Qualifier 2 Comment|QA Qualifier Code 3|QA Qualifier Description 3|QA Qualifier 3 Comment|QA Qualifier Code 4|QA Qualifier Description 4|QA Qualifier 4 Comment|QA Qualifier Code 5|QA Qualifier Description 5|QA Qualifier 5 Comment|QA Qualifier Code 6|QA Qualifier Description 6|QA Qualifier 6 Comment|QA Qualifier Code 7|QA Qualifier Description 7|QA Qualifier 7 Comment|QA Qualifier Code 8|QA Qualifier Description 8|QA Qualifier 8 Comment|QA Qualifier Code 9|QA Qualifier Description 9|QA Qualifier 9 Comment|QA Qualifier Code 10|QA Qualifier Description 10|QA Qualifier 10 Comment
09|015|9991|44201|1|20160525 14:00|.077|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160525 15:00|.078|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160525 16:00|.078|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160525 17:00|.078|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160525 18:00|.075|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160525 19:00|.073|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160525 20:00|.07|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160525 21:00|.069|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160525 22:00|.066|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160525 23:00|.064|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 00:00|.064|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 01:00|.059|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 03:00|.057|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 04:00|.058|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 05:00|.062|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 06:00|.059|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 07:00|.06|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 08:00|.063|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 09:00|.066|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 10:00|.075|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 11:00|.081|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 12:00|.084|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 13:00|.084|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 14:00|.081|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 15:00|.082|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 16:00|.082|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 17:00|.082|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 18:00|.086|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 19:00|.086|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 20:00|.079|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 21:00|.072|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 22:00|.066|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
09|015|9991|44201|1|20160526 23:00|.064|||||007|Parts per million|RF|Fire - Canadian.|20170802 16:50|Ozone impacted by transported smoke/precursors from Alberta, Canada wildfire|20170802 16:48|Fort McMurray wildfire|Ozone 1-hour 1979|Y|02-AUG-17||Ozone 8-Hour 1997|Y|02-AUG-17||Ozone 8-Hour 2008|Y|02-AUG-17||Ozone 8-hour 2015|Y|02-AUG-17|||||||||||||||||||||||||||||||
23|003|0014|88101|2|20190526 03:00|60|||||105|Micrograms/cubic meter (LC)|RK|Infrequent Large Gatherings.||||||||||||||||||||||||||||||||||||||||||||||||||
23|003|0014|88101|2|20190526 04:00|896|||||105|Micrograms/cubic meter (LC)|RK|Infrequent Large Gatherings.||||||||||||||||||||||||||||||||||||||||||||||||||
23|003|0014|88101|2|20190526 05:00|380|||||105|Micrograms/cubic meter (LC)|RK|Infrequent Large Gatherings.||||||||||||||||||||||||||||||||||||||||||||||||||
23|003|0014|88101|2|20190526 06:00|640|||||105|Micrograms/cubic meter (LC)|RK|Infrequent Large Gatherings.||||||||||||||||||||||||||||||||||||||||||||||||||
23|003|0014|88101|2|20190526 07:00|362|||||105|Micrograms/cubic meter (LC)|RK|Infrequent Large Gatherings.||||||||||||||||||||||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 00:00|.001|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 01:00|0|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 02:00|0|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 03:00|0|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 04:00|.001|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 05:00|.002|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 06:00|.005|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 07:00|.009|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 08:00|.015|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 09:00|.031|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 10:00|.041|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 11:00|.07|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 12:00|.077|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 13:00|.079|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 14:00|.08|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 15:00|.081|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 16:00|.08|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 17:00|.079|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 18:00|.076|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 19:00|.064|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 20:00|.056|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 21:00|.067|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 22:00|.064|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160525 23:00|.061|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160526 00:00|.044|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160526 01:00|.027|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
25|013|0008|44201|1|20160526 02:00|.024|||||007|Parts per million|RF|Fire - Canadian.|20170920 09:41|Alberta Canada forest fires caused ozone episode in Massachusetts.|20161026 12:28||Ozone 1-hour 1979|Y|20-SEP-17||Ozone 8-Hour 1997|Y|20-SEP-17||Ozone 8-Hour 2008|Y|20-SEP-17||Ozone 8-hour 2015|Y|20-SEP-17|||||||||||||||||||||||||||||||
