"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"03/21/2018","AQS","060570005","1","0.033","ppm","31","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.033"
"03/22/2018","AQS","060570005","1","0.037","ppm","34","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.037"
"03/23/2018","AQS","060570005","1","0.04","ppm","37","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.04"
"03/24/2018","AQS","060570005","1","0.04","ppm","37","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.04"
"03/25/2018","AQS","060570005","1","0.038","ppm","35","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.038"
"03/26/2018","AQS","060570005","1","0.043","ppm","40","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.043"
"03/27/2018","AQS","060570005","1","0.042","ppm","39","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.042"
"03/28/2018","AQS","060570005","1","0.038","ppm","35","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.038"
"03/29/2018","AQS","060570005","1","0.044","ppm","41","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.044"
"03/30/2018","AQS","060570005","1","0.048","ppm","44","Grass Valley-Litton Building","17","100.0000","44201","Ozone","46020","Truckee-Grass Valley, CA","06","California","057","Nevada","39.2334770009245","-121.055608",".","0.048"
